YEAR_MONTH,Txn_Date,Invoice_No,Item_Name,Price,Qty,Sub_Total,Discount,Final_Total,Variation,Category
2026-01,2026-01-09,8460.0,Watermelon Juice,80.0,1.0,80.0,0.0,84.0,,Shakes & Juices
2026-01,2026-01-09,8460.0,Loaded Fries,185.0,1.0,185.0,0.0,194.26,,Munchies
2026-01,2026-01-09,8460.0,Pineapple Juice,80.0,1.0,80.0,0.0,84.0,,Shakes & Juices
2026-01,2026-01-09,8459.0,Tender Coconut,99.0,1.0,99.0,0.0,99.0,,Shakes & Juices
2026-01,2026-01-09,8459.0,Chikku Shake,89.0,1.0,89.0,0.0,89.0,,Shakes & Juices
2026-01,2026-01-09,8458.0,2 Regular Non-veg@409,489.0,1.0,489.0,0.0,513.46,,Combos
2026-01,2026-01-09,8457.0,Cheese N Macaroni Salad,159.0,1.0,159.0,0.0,166.96,,Salad
2026-01,2026-01-09,8457.0,Cheesy Fries,155.0,1.0,155.0,0.0,162.76,,Munchies
2026-01,2026-01-09,8456.0,Tandoori Chicken Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-09,8456.0,Loaded Fries,185.0,2.0,370.0,0.0,388.5,,Munchies
2026-01,2026-01-09,8455.0,Mdew 330ml Can,40.0,1.0,40.0,0.0,40.0,,Soft Drinks
2026-01,2026-01-10,8513.0,Chicken Pasta,275.0,1.0,275.0,0.0,288.76,,Pasta
2026-01,2026-01-10,8513.0,Chicken Pasta,275.0,1.0,275.0,0.0,288.76,,Pasta
2026-01,2026-01-10,8513.0,Fresh Garden Mint,99.0,1.0,99.0,0.0,103.96,,Mojitos
2026-01,2026-01-10,8512.0,Super Saver Meal Regular,299.0,1.0,299.0,0.0,313.96,,Combos
2026-01,2026-01-10,8511.0,Cheese N Corn Chicken (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-10,8510.0,Supreme Veg Pizza (12 Inch),685.0,1.0,685.0,0.0,719.26,12 Inch,Veg Pizza
2026-01,2026-01-10,8509.0,Schezwan Paneer (12 Inch),685.0,1.0,685.0,0.0,719.26,12 Inch,Veg Pizza
2026-01,2026-01-10,8509.0,Paneer Tikka Butter Masala (12 Inch),685.0,1.0,685.0,0.0,719.26,12 Inch,Veg Pizza
2026-01,2026-01-10,8509.0,French Fries,95.0,4.0,380.0,0.0,399.0,,Munchies
2026-01,2026-01-10,8509.0,Hot Garlic Dip,30.0,2.0,60.0,0.0,63.0,,Munchies
2026-01,2026-01-10,8508.0,Chicken Tikka Butter Masala (12 Inch),685.0,1.0,685.0,0.0,719.26,12 Inch,Non Veg Pizza
2026-01,2026-01-10,8507.0,2 Regular Non-veg@409,409.0,1.0,409.0,0.0,429.46,,Combos
2026-01,2026-01-10,8506.0,Grapes Juice,80.0,1.0,80.0,0.0,84.0,,Shakes & Juices
2026-01,2026-01-10,8506.0,Mexicana Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-10,8506.0,Loaded Fries,185.0,1.0,185.0,0.0,194.26,,Munchies
2026-01,2026-01-10,8506.0,Chicken Pasta,275.0,1.0,275.0,0.0,288.76,,Pasta
2026-01,2026-01-10,8505.0,2 Medium Non-veg@759,859.0,1.0,859.0,0.0,901.96,,Combos
2026-01,2026-01-10,8505.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-10,8505.0,Pepsi@40rs,40.0,1.0,40.0,0.0,40.0,,Soft Drinks
2026-01,2026-01-10,8504.0,Garlic Bread,120.0,1.0,120.0,0.0,126.0,,Garlic Bread
2026-01,2026-01-10,8503.0,Italian Feast Pizza (12 Inch),755.0,1.0,755.0,0.0,792.76,12 Inch,Non Veg Pizza
2026-01,2026-01-10,8503.0,Coleslaw Salad,139.0,1.0,139.0,0.0,145.96,,Salad
2026-01,2026-01-10,8503.0,Pepsi@40rs,40.0,1.0,40.0,0.0,40.0,,Soft Drinks
2026-01,2026-01-10,8502.0,Chicken Nuggets,130.0,1.0,130.0,0.0,136.5,,Munchies
2026-01,2026-01-10,8501.0,Non Veg Meal For 1,289.0,1.0,289.0,0.0,303.46,,Combos
2026-01,2026-01-10,8501.0,Mexican Veg Pizza (9 Inch),385.0,1.0,385.0,0.0,404.26,9 Inch,Veg Pizza
2026-01,2026-01-10,8500.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-10,8500.0,Mdew@40rs,40.0,1.0,40.0,0.0,40.0,,Soft Drinks
2026-01,2026-01-10,8500.0,2 Medium Non-veg@759,859.0,1.0,859.0,0.0,901.96,,Combos
2026-01,2026-01-10,8499.0,Mexicana Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Non Veg Pizza
2026-01,2026-01-10,8498.0,5 Chicken Pizza (9 Inch),545.0,1.0,545.0,0.0,572.26,9 Inch,Non Veg Pizza
2026-01,2026-01-10,8498.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-10,8497.0,Mexican Veg Pizza (7 Inch),205.0,1.0,205.0,0.0,215.26,7 Inch,Veg Pizza
2026-01,2026-01-10,8497.0,Chicken Pepperoni (9 Inch),545.0,1.0,545.0,0.0,572.26,9 Inch,Non Veg Pizza
2026-01,2026-01-10,8496.0,New York Pizza (9 Inch),545.0,1.0,545.0,0.0,572.26,9 Inch,Non Veg Pizza
2026-01,2026-01-10,8496.0,Burger Combo @ 199,199.0,1.0,199.0,0.0,208.94,,Burger
2026-01,2026-01-10,8496.0,7up 250ml Pet,20.0,1.0,20.0,0.0,20.0,,Soft Drinks
2026-01,2026-01-10,8495.0,Cheese N Corn Chicken (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-10,8494.0,Fiery Chicken Pizza (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-10,8494.0,Pepsi 250ml Pet,20.0,1.0,20.0,0.0,20.0,,Soft Drinks
2026-01,2026-01-10,8493.0,Chicken Tikka Butter Masala (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Non Veg Pizza
2026-01,2026-01-10,8493.0,Garlic Bread With Cheese,155.0,1.0,155.0,0.0,162.76,,Garlic Bread
2026-01,2026-01-10,8493.0,Pepsi@40rs,40.0,1.0,40.0,0.0,40.0,,Soft Drinks
2026-01,2026-01-10,8491.0,Mexicana Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-10,8490.0,Butter Chicken Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-10,8490.0,Regular Chicken Burger,105.0,2.0,210.0,0.0,220.5,,Burger
2026-01,2026-01-10,8490.0,7up 250ml Pet,20.0,1.0,20.0,0.0,20.0,,Soft Drinks
2026-01,2026-01-10,8489.0,Hot Chicken Pizza (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-10,8489.0,Fresh Lime Juice,40.0,1.0,40.0,0.0,42.0,,Shakes & Juices
2026-01,2026-01-10,8488.0,Combo Delight Non-veg,189.0,1.0,189.0,0.0,198.44,,Combos
2026-01,2026-01-10,8487.0,Veg Tandoori Paneer Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Veg Pizza
2026-01,2026-01-10,8487.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-10,8487.0,Garlic Bread With Cheese,155.0,1.0,155.0,0.0,162.76,,Garlic Bread
2026-01,2026-01-10,8486.0,Regular Chicken Burger,105.0,4.0,420.0,0.0,441.0,,Burger
2026-01,2026-01-10,8486.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-10,8485.0,Soft Drink,30.0,1.0,30.0,0.0,30.0,,Soft Drinks
2026-01,2026-01-10,8484.0,Tandoori Chicken Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Non Veg Pizza
2026-01,2026-01-10,8484.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-10,8483.0,2 Regular Non-veg@409,409.0,1.0,409.0,0.0,429.46,,Combos
2026-01,2026-01-10,8482.0,Hot Chicken Pizza (9 Inch),445.0,1.0,445.0,0.0,467.26,9 Inch,Non Veg Pizza
2026-01,2026-01-10,8482.0,7up 250ml Pet,20.0,1.0,20.0,0.0,20.0,,Soft Drinks
2026-01,2026-01-10,8481.0,Slice 200ml,20.0,2.0,40.0,0.0,40.0,,Soft Drinks
2026-01,2026-01-10,8480.0,Hot Chicken Pizza (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-10,8480.0,Fresh Lime Juice,40.0,2.0,80.0,0.0,84.0,,Shakes & Juices
2026-01,2026-01-10,8479.0,Chikku Shake,89.0,1.0,89.0,0.0,89.0,,Shakes & Juices
2026-01,2026-01-11,8539.0,7up @50rs,50.0,2.0,100.0,0.0,100.0,,Soft Drinks
2026-01,2026-01-11,8539.0,7up 250ml Pet,20.0,1.0,20.0,0.0,20.0,,Soft Drinks
2026-01,2026-01-11,8538.0,Margherita Pizza (9 Inch),295.0,1.0,295.0,0.0,309.76,9 Inch,Veg Pizza
2026-01,2026-01-11,8538.0,Blue Mojito,99.0,1.0,99.0,0.0,103.96,,Mojitos
2026-01,2026-01-11,8537.0,Schezwan Chicken (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Non Veg Pizza
2026-01,2026-01-11,8537.0,Chocolate Shake,99.0,1.0,99.0,0.0,99.0,,Shakes & Juices
2026-01,2026-01-11,8536.0,2 Regular Non-veg@409,409.0,1.0,409.0,0.0,429.46,,Combos
2026-01,2026-01-11,8535.0,2 Regular Non-veg@409,489.0,1.0,489.0,0.0,513.46,,Combos
2026-01,2026-01-11,8535.0,Chicken Kheema Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-11,8534.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-11,8533.0,Supreme Veg Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Veg Pizza
2026-01,2026-01-11,8533.0,Hot Passion Pizza (7 Inch),235.0,1.0,235.0,0.0,246.76,7 Inch,Veg Pizza
2026-01,2026-01-11,8533.0,Butter Chicken Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-11,8533.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-11,8533.0,Chilly Potato Shots,145.0,1.0,145.0,0.0,152.26,,Munchies
2026-01,2026-01-11,8533.0,Chicken Nuggets,130.0,1.0,130.0,0.0,136.5,,Munchies
2026-01,2026-01-11,8533.0,Greek Salad,179.0,1.0,179.0,0.0,187.94,,Salad
2026-01,2026-01-11,8532.0,Mushroom Delight Pizza (7 Inch),205.0,1.0,205.0,0.0,215.26,7 Inch,Veg Pizza
2026-01,2026-01-11,8531.0,Regular Chicken Burger,105.0,2.0,210.0,0.0,220.5,,Burger
2026-01,2026-01-11,8530.0,2 Regular Non-veg@409,409.0,1.0,409.0,0.0,429.46,,Combos
2026-01,2026-01-11,8529.0,Delicious Combo Delight Regular,449.0,1.0,449.0,0.0,471.46,,Combos
2026-01,2026-01-11,8528.0,Non Veg Meal For 4,829.0,1.0,829.0,0.0,870.46,,Combos
2026-01,2026-01-11,8527.0,Las Vegas Pizza (7 Inch),275.0,1.0,275.0,0.0,288.76,7 Inch,Veg Pizza
2026-01,2026-01-11,8526.0,Regular Chicken Burger,105.0,2.0,210.0,0.0,220.5,,Burger
2026-01,2026-01-11,8526.0,Pepsi@40rs,40.0,1.0,40.0,0.0,40.0,,Soft Drinks
2026-01,2026-01-11,8525.0,Chocolate Shake,99.0,2.0,198.0,0.0,198.0,,Shakes & Juices
2026-01,2026-01-11,8525.0,Fresh Lime Juice,40.0,1.0,40.0,0.0,42.0,,Shakes & Juices
2026-01,2026-01-11,8525.0,Chikku Shake,89.0,1.0,89.0,0.0,89.0,,Shakes & Juices
2026-01,2026-01-11,8525.0,Regular Chicken Burger,105.0,2.0,210.0,0.0,220.5,,Burger
2026-01,2026-01-11,8524.0,Bbq Chicken Pizza (12 Inch),685.0,1.0,685.0,0.0,719.26,12 Inch,Non Veg Pizza
2026-01,2026-01-11,8523.0,Hot Chicken Pizza (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-11,8522.0,Grapes Juice,80.0,1.0,80.0,0.0,84.0,,Shakes & Juices
2026-01,2026-01-11,8521.0,Cheese N Corn Chicken (9 Inch),445.0,1.0,445.0,0.0,467.26,9 Inch,Non Veg Pizza
2026-01,2026-01-11,8520.0,Watermelon Juice,80.0,1.0,80.0,0.0,84.0,,Shakes & Juices
2026-01,2026-01-11,8520.0,Fresh Lime Juice,40.0,1.0,40.0,0.0,42.0,,Shakes & Juices
2026-01,2026-01-11,8519.0,Veg Bite Pizza (7 Inch),205.0,1.0,205.0,0.0,215.26,7 Inch,Veg Pizza
2026-01,2026-01-11,8518.0,Soft Drink,60.0,1.0,60.0,0.0,60.0,,Soft Drinks
2026-01,2026-01-11,8517.0,Soft Drink,30.0,1.0,30.0,0.0,30.0,,Soft Drinks
2026-01,2026-01-11,8516.0,Chicken Tikka Butter Masala (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-11,8515.0,Regular Chicken Burger,105.0,1.0,105.0,0.0,110.26,,Burger
2026-01,2026-01-11,8514.0,Plain Cheese Pizza (7 Inch),135.0,1.0,135.0,0.0,141.76,7 Inch,Veg Pizza
2026-01,2026-01-12,8572.0,Pineapple Juice,80.0,1.0,80.0,0.0,84.0,,Shakes & Juices
2026-01,2026-01-12,8572.0,Passion Fruit,99.0,1.0,99.0,0.0,103.96,,Mojitos
2026-01,2026-01-12,8572.0,Red Indian Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-12,8571.0,New York Pizza (12 Inch),725.0,1.0,725.0,0.0,761.26,12 Inch,Non Veg Pizza
2026-01,2026-01-12,8571.0,Garlic Bread With Cheese,155.0,2.0,310.0,0.0,325.5,,Garlic Bread
2026-01,2026-01-12,8571.0,Chicken Pepperoni (12 Inch),725.0,1.0,725.0,0.0,761.26,12 Inch,Non Veg Pizza
2026-01,2026-01-12,8571.0,Passion Fruit,99.0,2.0,198.0,0.0,207.9,,Mojitos
2026-01,2026-01-12,8571.0,Fresh Garden Mint,99.0,2.0,198.0,0.0,207.9,,Mojitos
2026-01,2026-01-12,8571.0,Potato Wedges,155.0,2.0,310.0,0.0,325.5,,Munchies
2026-01,2026-01-12,8571.0,Mambo Combo Pizza (12 Inch),725.0,1.0,725.0,0.0,761.26,12 Inch,Non Veg Pizza
2026-01,2026-01-12,8570.0,BBQ & Onion Pizza (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-12,8569.0,Combo Delight Non-veg,189.0,1.0,189.0,0.0,198.44,,Combos
2026-01,2026-01-12,8568.0,Combo Delight Non-veg,189.0,1.0,189.0,0.0,198.44,,Combos
2026-01,2026-01-12,8568.0,Soft Drink,10.0,1.0,10.0,0.0,10.0,,Soft Drinks
2026-01,2026-01-12,8567.0,Chicken Pasta,275.0,1.0,275.0,0.0,288.76,,Pasta
2026-01,2026-01-12,8566.0,Chicken Tikka Butter Masala (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-12,8566.0,Brownie,115.0,1.0,115.0,0.0,120.76,,Desserts
2026-01,2026-01-12,8565.0,Chicken Pasta,275.0,1.0,275.0,0.0,288.76,,Pasta
2026-01,2026-01-12,8565.0,Chicken Tikka Butter Masala (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-12,8564.0,Pepsi@40rs,40.0,1.0,40.0,0.0,40.0,,Soft Drinks
2026-01,2026-01-12,8563.0,Butter Chicken Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Non Veg Pizza
2026-01,2026-01-12,8562.0,Bbq Chicken Pizza (12 Inch),685.0,1.0,685.0,0.0,719.26,12 Inch,Non Veg Pizza
2026-01,2026-01-12,8561.0,Tandoori Chicken Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-12,8561.0,Mint Lime Juice,45.0,3.0,135.0,0.0,141.76,,Shakes & Juices
2026-01,2026-01-12,8560.0,Veg Pasta,245.0,1.0,245.0,0.0,257.26,,Pasta
2026-01,2026-01-12,8560.0,Supreme Veg Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Veg Pizza
2026-01,2026-01-12,8560.0,Chicken Tikka Butter Masala (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-12,8560.0,Garlic Bread With Cheese,155.0,1.0,155.0,0.0,162.76,,Garlic Bread
2026-01,2026-01-12,8558.0,Red Indian Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Non Veg Pizza
2026-01,2026-01-12,8557.0,Cheese N Corn Chicken (9 Inch),445.0,1.0,445.0,0.0,467.26,9 Inch,Non Veg Pizza
2026-01,2026-01-12,8557.0,Cheese N Macaroni Salad,159.0,1.0,159.0,0.0,166.96,,Salad
2026-01,2026-01-12,8557.0,Chicken Nuggets,130.0,1.0,130.0,0.0,136.5,,Munchies
2026-01,2026-01-12,8557.0,Pepsi 250ml Pet,20.0,1.0,20.0,0.0,20.0,,Soft Drinks
2026-01,2026-01-12,8556.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-12,8555.0,Veg Tandoori Paneer Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Veg Pizza
2026-01,2026-01-12,8555.0,Burn To Hell Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Veg Pizza
2026-01,2026-01-12,8555.0,Potato Wedges,155.0,1.0,155.0,0.0,162.76,,Munchies
2026-01,2026-01-12,8554.0,Burger Combo @ 179,179.0,1.0,179.0,0.0,187.94,,Burger
2026-01,2026-01-12,8554.0,Chikku Shake,89.0,1.0,89.0,0.0,89.0,,Shakes & Juices
2026-01,2026-01-12,8553.0,Butter Chicken Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Non Veg Pizza
2026-01,2026-01-12,8553.0,Supreme Veg Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Veg Pizza
2026-01,2026-01-12,8552.0,Chicken Pasta,275.0,1.0,275.0,0.0,288.76,,Pasta
2026-01,2026-01-12,8551.0,Mineral Water,20.0,1.0,20.0,0.0,20.0,,Soft Drinks
2026-01,2026-01-12,8550.0,Plain Cheese Pizza (7 Inch),135.0,1.0,135.0,0.0,141.76,7 Inch,Veg Pizza
2026-01,2026-01-12,8549.0,Hot Chicken Pizza (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-12,8549.0,Mdew 330ml Can,40.0,1.0,40.0,0.0,40.0,,Soft Drinks
2026-01,2026-01-12,8548.0,Tandoori Chicken Pizza (12 Inch),685.0,1.0,685.0,0.0,719.26,12 Inch,Non Veg Pizza
2026-01,2026-01-12,8547.0,Paneer Tikka Butter Masala (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Veg Pizza
2026-01,2026-01-12,8547.0,Schezwan Paneer (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Veg Pizza
2026-01,2026-01-12,8547.0,Veg Burger,90.0,1.0,90.0,0.0,94.5,,Burger
2026-01,2026-01-12,8546.0,Paneer Tikka Butter Masala (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Veg Pizza
2026-01,2026-01-12,8546.0,Chilly Potato Shots,145.0,1.0,145.0,0.0,152.26,,Munchies
2026-01,2026-01-12,8546.0,Chikku Shake,89.0,1.0,89.0,0.0,89.0,,Shakes & Juices
2026-01,2026-01-12,8545.0,Super Saver Meal Regular,299.0,1.0,299.0,0.0,313.96,,Combos
2026-01,2026-01-12,8544.0,Burger Combo @ 169,169.0,1.0,169.0,0.0,177.44,,Burger
2026-01,2026-01-12,8544.0,Regular Chicken Burger,105.0,1.0,105.0,0.0,110.26,,Burger
2026-01,2026-01-12,8543.0,Combo Delight Non-veg,189.0,1.0,189.0,0.0,198.44,,Combos
2026-01,2026-01-12,8542.0,Bbq Chicken Pizza (12 Inch),685.0,1.0,685.0,0.0,719.26,12 Inch,Non Veg Pizza
2026-01,2026-01-12,8542.0,Chikku Shake,89.0,1.0,89.0,0.0,89.0,,Shakes & Juices
2026-01,2026-01-12,8541.0,Soft Drink,100.0,1.0,100.0,0.0,100.0,,Soft Drinks
2026-01,2026-01-12,8540.0,Burger Combo @ 179,179.0,1.0,179.0,0.0,187.94,,Burger
2026-01,2026-01-13,8598.0,Chicken Pasta,275.0,1.0,275.0,0.0,288.76,,Pasta
2026-01,2026-01-13,8597.0,Schezwan Chicken (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Non Veg Pizza
2026-01,2026-01-13,8597.0,Mint Lime Juice,45.0,2.0,90.0,0.0,94.5,,Shakes & Juices
2026-01,2026-01-13,8596.0,Butter Chicken Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Non Veg Pizza
2026-01,2026-01-13,8595.0,Soft Drink,20.0,1.0,20.0,0.0,20.0,,Soft Drinks
2026-01,2026-01-13,8594.0,Hot Chicken Pizza (12 Inch),655.0,1.0,655.0,0.0,687.76,12 Inch,Non Veg Pizza
2026-01,2026-01-13,8593.0,Combo Delight Non-veg,189.0,1.0,189.0,0.0,198.44,,Combos
2026-01,2026-01-13,8592.0,Delicious Combo Delight Medium,649.0,1.0,649.0,0.0,681.46,,Combos
2026-01,2026-01-13,8592.0,Regular Chicken Burger,105.0,1.0,105.0,0.0,110.26,,Burger
2026-01,2026-01-13,8592.0,Chicken Nuggets Burger,140.0,1.0,140.0,0.0,147.0,,Burger
2026-01,2026-01-13,8592.0,Green Apple,99.0,1.0,99.0,0.0,103.96,,Mojitos
2026-01,2026-01-13,8592.0,Regular Chicken Burger,105.0,1.0,105.0,0.0,110.26,,Burger
2026-01,2026-01-13,8592.0,Green Apple,99.0,1.0,99.0,0.0,103.96,,Mojitos
2026-01,2026-01-13,8591.0,Mexicana Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Non Veg Pizza
2026-01,2026-01-13,8590.0,Delicious Combo Delight Medium,649.0,1.0,649.0,0.0,681.46,,Combos
2026-01,2026-01-13,8589.0,Soft Drink,20.0,1.0,20.0,0.0,20.0,,Soft Drinks
2026-01,2026-01-13,8588.0,Super Saver Meal Regular,299.0,1.0,299.0,0.0,313.96,,Combos
2026-01,2026-01-13,8587.0,Bbq Chicken Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-13,8587.0,Regular Chicken Burger,105.0,1.0,105.0,0.0,110.26,,Burger
2026-01,2026-01-13,8586.0,2 Regular Non-veg@409,449.0,1.0,449.0,0.0,471.46,,Combos
2026-01,2026-01-13,8585.0,Hot Treat Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-13,8585.0,Burger Combo @ 179,179.0,1.0,179.0,0.0,187.94,,Burger
2026-01,2026-01-13,8584.0,2 Regular Non-veg@409,409.0,1.0,409.0,0.0,429.46,,Combos
2026-01,2026-01-13,8583.0,Schezwan Paneer (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Veg Pizza
2026-01,2026-01-13,8582.0,Margherita Pizza (7 Inch),135.0,1.0,135.0,0.0,141.76,7 Inch,Veg Pizza
2026-01,2026-01-13,8582.0,Mushroom Delight Pizza (7 Inch),205.0,1.0,205.0,0.0,215.26,7 Inch,Veg Pizza
2026-01,2026-01-13,8582.0,Veg Burger,90.0,1.0,90.0,0.0,94.5,,Burger
2026-01,2026-01-13,8581.0,Roasted Chicken Salad,179.0,1.0,179.0,0.0,187.94,,Salad
2026-01,2026-01-13,8581.0,Tandoori Chicken Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-13,8580.0,2 Regular Non-veg@409,489.0,1.0,489.0,0.0,513.46,,Combos
2026-01,2026-01-13,8579.0,Veg Bite Pizza (7 Inch),205.0,1.0,205.0,0.0,215.26,7 Inch,Veg Pizza
2026-01,2026-01-13,8578.0,Bbq Chicken Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Non Veg Pizza
2026-01,2026-01-13,8578.0,Mambo Combo Pizza (7 Inch),315.0,1.0,315.0,0.0,330.76,7 Inch,Non Veg Pizza
2026-01,2026-01-13,8578.0,Chicken Pasta,275.0,1.0,275.0,0.0,288.76,,Pasta
2026-01,2026-01-13,8578.0,Cucumber,99.0,1.0,99.0,0.0,103.96,,Mojitos
2026-01,2026-01-13,8577.0,Slice 200ml,20.0,1.0,20.0,0.0,20.0,,Soft Drinks
2026-01,2026-01-13,8576.0,Mexican Veg Pizza (9 Inch),385.0,1.0,385.0,0.0,404.26,9 Inch,Veg Pizza
2026-01,2026-01-13,8575.0,Hot Chicken Pizza (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-13,8574.0,Super Saver Meal Regular,299.0,1.0,299.0,0.0,313.96,,Combos
2026-01,2026-01-13,8573.0,Veg Pasta,245.0,1.0,245.0,0.0,257.26,,Pasta
2026-01,2026-01-13,8573.0,Cheesy Fries,155.0,1.0,155.0,0.0,162.76,,Munchies
2026-01,2026-01-13,8573.0,Strawberry,99.0,1.0,99.0,0.0,103.96,,Mojitos
2026-01,2026-01-14,8619.0,Slice 200ml,20.0,1.0,20.0,0.0,20.0,,Soft Drinks
2026-01,2026-01-14,8619.0,Chicken Nuggets,130.0,1.0,130.0,0.0,136.5,,Munchies
2026-01,2026-01-14,8619.0,2 Regular Non-veg@409,409.0,1.0,409.0,0.0,429.46,,Combos
2026-01,2026-01-14,8619.0,Burger Combo @ 199,199.0,2.0,398.0,0.0,417.9,,Burger
2026-01,2026-01-14,8618.0,Burger Combo @ 169,169.0,1.0,169.0,0.0,177.44,,Burger
2026-01,2026-01-14,8618.0,Regular Chicken Burger,105.0,6.0,630.0,0.0,661.5,,Burger
2026-01,2026-01-14,8617.0,Super Saver Meal Medium,499.0,1.0,499.0,0.0,523.96,,Combos
2026-01,2026-01-14,8614.0,Regular Chicken Burger,105.0,5.0,525.0,0.0,551.26,,Burger
2026-01,2026-01-14,8614.0,Chicken Pasta,275.0,1.0,275.0,0.0,288.76,,Pasta
2026-01,2026-01-14,8613.0,Brownie With Ice Cream,189.0,1.0,189.0,0.0,198.44,,Desserts
2026-01,2026-01-14,8613.0,2 Regular Non-veg@409,489.0,1.0,489.0,0.0,513.46,,Combos
2026-01,2026-01-14,8613.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-14,8612.0,Veg Tandoori Paneer Pizza (12 Inch),685.0,1.0,685.0,0.0,719.26,12 Inch,Veg Pizza
2026-01,2026-01-14,8612.0,Veg Bite Pizza (7 Inch),205.0,1.0,205.0,0.0,215.26,7 Inch,Veg Pizza
